# Effective area for Roman (m^2) - parameters as of 2021 06 14,,,,,,,,,,,
1.48,0,0,0,0.1823,2.8792,0,2.8792,0,2.7935,2.4003,0.0006
1.481,0,0,0,0.1623,2.88,0,2.88,0,2.7942,2.3988,0.0006
1.482,0,0,0,0.144,2.8807,0,2.8807,0,2.795,2.3973,0.0006
1.483,0,0,0,0.1274,2.8809,0,2.8809,0,2.7952,2.3953,0.0006
1.484,0,0,0,0.1123,2.8808,0,2.8808,0,2.7951,2.3931,0.0006
1.485,0,0,0,0.0988,2.8808,0,2.8808,0,2.7951,2.3909,0.0006
1.486,0,0,0,0.0866,2.8809,0,2.8809,0,2.7952,2.3889,0.0006
1.487,0,0,0,0.0757,2.8811,0,2.8811,0,2.7953,2.3868,0.0007
1.488,0,0,0,0.0659,2.8811,0,2.8811,0,2.7953,2.3846,0.0007
1.489,0,0,0,0.0573,2.881,0,2.881,0,2.7952,2.3824,0.0007
1.49,0,0,0,0.0496,2.8812,0,2.8812,0,2.7954,2.3804,0.0007
1.491,0,0,0,0.0428,2.882,0,2.882,0,2.7962,2.3789,0.0007
1.492,0,0,0,0.0369,2.8829,0,2.8829,0,2.797,2.3773,0.0007
1.493,0,0,0,0.0316,2.8831,0,2.8831,0,2.7973,2.3753,0.0008
1.494,0,0,0,0.0271,2.883,0,2.883,0,2.7972,2.3731,0.0008
1.495,0,0,0,0.0231,2.8831,0,2.8831,0,2.7973,2.3709,0.0008
1.496,0,0,0,0.0196,2.8832,0,2.8832,0,2.7974,2.3688,0.0008
1.497,0,0,0,0.0166,2.8834,0,2.8834,0,2.7975,2.3666,0.0008
1.498,0,0,0,0.014,2.8835,0,2.8835,0,2.7976,2.3645,0.0008
1.499,0,0,0,0.0118,2.8836,0,2.8836,0,2.7977,2.3623,0.0009
1.5,0,0,0,0.0099,2.8837,0,2.8837,0,2.7978,2.3602,0.0009
1.501,0,0,0,0.0083,2.8838,0,2.8838,0,2.7979,2.358,0.0009
1.502,0,0,0,0.0069,2.8839,0,2.8839,0,2.798,2.3558,0.0009
1.503,0,0,0,0.0058,2.884,0,2.884,0,2.7982,2.3536,0.0009
1.504,0,0,0,0.0048,2.8841,0,2.8841,0,2.7982,2.3514,0.001
1.505,0,0,0,0.0039,2.8841,0,2.8841,0,2.7982,2.3491,0.001
1.506,0,0,0,0.0032,2.8843,0,2.8843,0,2.7985,2.3471,0.001
1.507,0,0,0,0.0027,2.8852,0,2.8852,0,2.7993,2.3455,0.001
1.508,0,0,0,0.0022,2.8861,0,2.8861,0,2.8001,2.3439,0.001
1.509,0,0,0,0.0018,2.8863,0,2.8863,0,2.8004,2.3418,0.0011
1.51,0,0,0,0.0014,2.8863,0,2.8863,0,2.8004,2.3395,0.0011
1.511,0,0,0,0.0012,2.8865,0,2.8865,0,2.8005,2.3373,0.0011
1.512,0,0,0,0.0009,2.8866,0,2.8866,0,2.8007,2.3351,0.0011
1.513,0,0,0,0.0008,2.8866,0,2.8866,0,2.8007,2.3328,0.0011
1.514,0,0,0,0.0006,2.8869,0,2.8869,0,2.801,2.3307,0.0012
1.515,0,0,0,0.0005,2.8878,0,2.8878,0,2.8018,2.329,0.0012
1.516,0,0,0,0.0004,2.8887,0,2.8887,0,2.8027,2.3274,0.0012
1.517,0,0,0,0.0003,2.889,0,2.889,0,2.803,2.3253,0.0012
1.518,0,0,0,0.0002,2.8891,0,2.8891,0,2.8031,2.323,0.0013
1.519,0,0,0,0.0002,2.8892,0,2.8892,0,2.8032,2.3208,0.0013
1.52,0,0,0,0.0002,2.8894,0,2.8894,0,2.8034,2.3186,0.0013
1.521,0,0,0,0.0001,2.8895,0,2.8895,0,2.8034,2.3162,0.0013
1.522,0,0,0,0.0001,2.8898,0,2.8898,0,2.8037,2.3141,0.0014
1.523,0,0,0,0.0001,2.8907,0,2.8907,0,2.8046,2.3125,0.0014
1.524,0,0,0,0.0001,2.8916,0,2.8916,0,2.8055,2.3108,0.0014
1.525,0,0,0,0,2.892,0,2.892,0,2.8059,2.3087,0.0014
1.526,0,0,0,0,2.892,0,2.892,0,2.8059,2.3063,0.0015
1.527,0,0,0,0,2.8922,0,2.8922,0,2.8061,2.3041,0.0015
1.528,0,0,0,0,2.8924,0,2.8924,0,2.8063,2.3019,0.0015
1.529,0,0,0,0,2.8925,0,2.8925,0,2.8064,2.2995,0.0015
1.53,0,0,0,0,2.8928,0,2.8928,0,2.8067,2.2974,0.0016
1.531,0,0,0,0,2.8938,0,2.8938,0,2.8076,2.2957,0.0016
1.532,0,0,0,0,2.8947,0,2.8947,0,2.8086,2.294,0.0016
1.533,0,0,0,0,2.8951,0,2.8951,0,2.8089,2.2919,0.0017
1.534,0,0,0,0,2.8952,0,2.8952,0,2.809,2.2895,0.0017
1.535,0,0,0,0,2.8954,0,2.8954,0,2.8092,2.2873,0.0017
1.536,0,0,0,0,2.8956,0,2.8956,0,2.8094,2.285,0.0017
1.537,0,0,0,0,2.8957,0,2.8957,0,2.8095,2.2826,0.0018
1.538,0,0,0,0,2.8961,0,2.8961,0,2.8098,2.2805,0.0018
1.539,0,0,0,0,2.897,0,2.897,0,2.8108,2.2788,0.0018
1.54,0,0,0,0,2.898,0,2.898,0,2.8117,2.2771,0.0019
1.541,0,0,0,0,2.8984,0,2.8984,0,2.8121,2.2749,0.0019
1.542,0,0,0,0,2.8985,0,2.8985,0,2.8122,2.2725,0.0019
1.543,0,0,0,0,2.8985,0,2.8985,0,2.8122,2.2701,0.002
1.544,0,0,0,0,2.8989,0,2.8989,0,2.8126,2.2679,0.002
1.545,0,0,0,0,2.8999,0,2.8999,0,2.8136,2.2662,0.002
1.546,0,0,0,0,2.9009,0,2.9009,0,2.8145,2.2645,0.0021
1.547,0,0,0,0,2.9013,0,2.9013,0,2.8149,2.2623,0.0021
1.548,0,0,0,0,2.9014,0,2.9014,0,2.815,2.2599,0.0021
1.549,0,0,0,0,2.9016,0,2.9016,0,2.8152,2.2576,0.0022
1.55,0,0,0,0,2.9019,0,2.9019,0,2.8155,2.2553,0.0022
1.551,0,0,0,0,2.9021,0,2.9021,0,2.8157,2.2529,0.0022
1.552,0,0,0,0,2.9022,0,2.9022,0,2.8158,2.2505,0.0023
1.553,0,0,0,0,2.9022,0,2.9022,0,2.8158,2.248,0.0023
1.554,0,0,0,0,2.9025,0,2.9025,0,2.8161,2.2457,0.0024
1.555,0,0,0,0,2.9034,0,2.9034,0,2.8169,2.2439,0.0024
1.556,0,0,0,0,2.9043,0,2.9043,0,2.8178,2.2421,0.0024
1.557,0,0,0,0,2.9046,0,2.9046,0,2.8181,2.2398,0.0025
1.558,0,0,0,0,2.9046,0,2.9046,0,2.8181,2.2373,0.0025
1.559,0,0,0,0,2.9047,0,2.9047,0,2.8182,2.2348,0.0025
1.56,0,0,0,0,2.9049,0,2.9049,0,2.8184,2.2325,0.0026
1.561,0,0,0,0,2.9051,0,2.9051,0,2.8186,2.2301,0.0026
1.562,0,0,0,0,2.9052,0,2.9052,0,2.8187,2.2276,0.0027
1.563,0,0,0,0,2.9054,0,2.9054,0,2.8189,2.2252,0.0027
1.564,0,0,0,0,2.9056,0,2.9056,0,2.819,2.2228,0.0027
1.565,0,0,0,0,2.9058,0,2.9058,0,2.8193,2.2204,0.0028
1.566,0,0,0,0,2.9059,0,2.9059,0,2.8194,2.218,0.0028
1.567,0,0,0,0,2.9059,0,2.9059,0,2.8194,2.2155,0.0029
1.568,0,0,0,0,2.9063,0,2.9063,0,2.8197,2.2131,0.0029
1.569,0,0,0,0,2.9072,0,2.9072,0,2.8206,2.2113,0.003
1.57,0,0,0,0,2.9081,0,2.9081,0,2.8215,2.2094,0.003
1.571,0,0,0,0,2.9085,0,2.9085,0,2.8219,2.2071,0.003
1.572,0,0,0,0,2.9085,0,2.9085,0,2.8219,2.2046,0.0031
1.573,0,0,0,0,2.9087,0,2.9087,0,2.8221,2.2022,0.0031
1.574,0,0,0,0,2.909,0,2.909,0,2.8223,2.1998,0.0032
1.575,0,0,0,0,2.9092,0,2.9092,0,2.8226,2.1974,0.0032
1.576,0,0,0,0,2.9094,0,2.9094,0,2.8228,2.195,0.0033
1.577,0,0,0,0,2.9096,0,2.9096,0,2.823,2.1926,0.0033
1.578,0,0,0,0,2.9099,0,2.9099,0,2.8232,2.1902,0.0034
1.579,0,0,0,0,2.9101,0,2.9101,0,2.8235,2.1878,0.0034
1.58,0,0,0,0,2.9104,0,2.9104,0,2.8237,2.1854,0.0035
1.581,0,0,0,0,2.9107,0,2.9107,0,2.824,2.183,0.0035
1.582,0,0,0,0,2.9109,0,2.9109,0,2.8243,2.1806,0.0036
1.583,0,0,0,0,2.9111,0,2.9111,0,2.8244,2.1781,0.0036
1.584,0,0,0,0,2.9115,0,2.9115,0,2.8248,2.1758,0.0037
1.585,0,0,0,0,2.9125,0,2.9125,0,2.8258,2.174,0.0037
1.586,0,0,0,0,2.9136,0,2.9136,0,2.8269,2.1722,0.0038
1.587,0,0,0,0,2.9141,0,2.9141,0,2.8274,2.17,0.0038
1.588,0,0,0,0,2.9143,0,2.9143,0,2.8275,2.1675,0.0039
1.589,0,0,0,0,2.9144,0,2.9144,0,2.8277,2.165,0.0039
1.59,0,0,0,0,2.915,0,2.915,0,2.8282,2.1628,0.004
1.591,0,0,0,0,2.9161,0,2.9161,0,2.8293,2.161,0.004
1.592,0,0,0,0,2.9172,0,2.9172,0,2.8304,2.1592,0.0041
1.593,0,0,0,0,2.9178,0,2.9178,0,2.8309,2.157,0.0042
1.594,0,0,0,0,2.918,0,2.918,0,2.8311,2.1546,0.0042
1.595,0,0,0,0,2.9182,0,2.9182,0,2.8314,2.1521,0.0043
1.596,0,0,0,0,2.9189,0,2.9189,0,2.832,2.1499,0.0043
1.597,0,0,0,0,2.9201,0,2.9201,0,2.8331,2.1482,0.0044
1.598,0,0,0,0,2.9213,0,2.9213,0,2.8343,2.1464,0.0044
1.599,0,0,0,0,2.9219,0,2.9219,0,2.8349,2.1443,0.0045
1.6,0,0,0,0,2.9222,0,2.9222,0,2.8352,2.1419,0.0046
1.601,0,0,0,0,2.9228,0,2.9228,0,2.8358,2.1397,0.0046
1.602,0,0,0,0,2.9234,0.0001,2.9234,0,2.8364,2.1375,0.0047
1.603,0,0,0,0,2.9239,0.0001,2.9239,0,2.8369,2.1352,0.0047
1.604,0,0,0,0,2.9247,0.0001,2.9247,0,2.8376,2.1331,0.0048
1.605,0,0,0,0,2.9261,0.0001,2.9261,0,2.839,2.1315,0.0049
1.606,0,0,0,0,2.9276,0.0001,2.9276,0,2.8404,2.1299,0.0049
1.607,0,0,0,0,2.9284,0.0002,2.9284,0,2.8412,2.1279,0.005
1.608,0,0,0,0,2.929,0.0002,2.929,0,2.8418,2.1256,0.0051
1.609,0,0,0,0,2.9296,0.0002,2.9296,0,2.8424,2.1235,0.0051
1.61,0,0,0,0,2.9304,0.0003,2.9304,0,2.8432,2.1214,0.0052
1.611,0,0,0,0,2.9312,0.0004,2.9312,0,2.8439,2.1193,0.0053
1.612,0,0,0,0,2.9319,0.0004,2.9319,0,2.8446,2.1172,0.0053
1.613,0,0,0,0,2.9327,0.0005,2.9327,0,2.8454,2.1151,0.0054
1.614,0,0,0,0,2.9335,0.0006,2.9335,0,2.8461,2.113,0.0055
1.615,0,0,0,0,2.9342,0.0008,2.9342,0,2.8469,2.1108,0.0055
1.616,0,0,0,0,2.9351,0.0009,2.9351,0,2.8477,2.1088,0.0056
1.617,0,0,0,0,2.9359,0.0011,2.9359,0,2.8485,2.1067,0.0057
1.618,0,0,0,0,2.9367,0.0013,2.9367,0,2.8492,2.1046,0.0057
1.619,0,0,0,0,2.9373,0.0016,2.9373,0,2.8499,2.1024,0.0058
1.62,0,0,0,0,2.9383,0.0019,2.9383,0,2.8508,2.1004,0.0059
1.621,0,0,0,0,2.9399,0.0023,2.9399,0,2.8523,2.0989,0.006
1.622,0,0,0,0,2.9414,0.0027,2.9414,0,2.8539,2.0973,0.006
1.623,0,0,0,0,2.9424,0.0032,2.9424,0,2.8548,2.0953,0.0061
1.624,0,0,0,0,2.9431,0.0038,2.9431,0,2.8555,2.0931,0.0062
1.625,0,0,0,0,2.9439,0.0045,2.9439,0,2.8563,2.091,0.0063
1.626,0,0,0,0,2.9448,0.0053,2.9448,0,2.8571,2.089,0.0063
1.627,0,0,0,0,2.9455,0.0062,2.9455,0,2.8578,2.0868,0.0064
1.628,0,0,0,0,2.9464,0.0072,2.9464,0,2.8587,2.0848,0.0065
1.629,0,0,0,0,2.948,0.0085,2.948,0,2.8603,2.0832,0.0066
1.63,0,0,0,0,2.9496,0.0099,2.9496,0,2.8618,2.0816,0.0066
1.631,0,0,0,0,2.9506,0.0115,2.9506,0,2.8627,2.0796,0.0067
1.632,0,0,0,0,2.9513,0.0133,2.9513,0,2.8634,2.0774,0.0068
1.633,0,0,0,0,2.952,0.0154,2.952,0,2.8641,2.0753,0.0069
1.634,0,0,0,0,2.9529,0.0178,2.9529,0,2.865,2.0732,0.007
1.635,0,0,0,0,2.9537,0.0205,2.9537,0,2.8658,2.071,0.0071
1.636,0,0,0,0,2.9545,0.0236,2.9545,0,2.8665,2.0689,0.0071
1.637,0,0,0,0,2.9553,0.0271,2.9553,0,2.8673,2.0667,0.0072
1.638,0,0,0,0,2.9561,0.031,2.9561,0,2.868,2.0646,0.0073
1.639,0,0,0,0,2.9568,0.0354,2.9568,0,2.8688,2.0624,0.0074
1.64,0,0,0,0,2.9576,0.0403,2.9576,0,2.8695,2.0603,0.0075
1.641,0,0,0,0,2.9584,0.0458,2.9584,0,2.8703,2.0581,0.0076
1.642,0,0,0,0,2.9591,0.0519,2.9591,0,2.871,2.0559,0.0076
1.643,0,0,0,0,2.9598,0.0587,2.9598,0,2.8717,2.0537,0.0077
1.644,0,0,0,0,2.9605,0.0662,2.9605,0,2.8724,2.0515,0.0078
1.645,0,0,0,0,2.9612,0.0746,2.9612,0,2.8731,2.0493,0.0079
1.646,0,0,0,0,2.9619,0.0838,2.9619,0,2.8737,2.047,0.008
1.647,0,0,0,0,2.9626,0.0939,2.9626,0,2.8744,2.0448,0.0081
1.648,0,0,0,0,2.9632,0.105,2.9632,0,2.875,2.0425,0.0082
1.649,0,0,0,0,2.9639,0.1171,2.9639,0,2.8757,2.0403,0.0083
1.65,0,0,0,0,2.9645,0.1304,2.9645,0,2.8762,2.038,0.0083
1.651,0,0,0,0,2.9649,0.1449,2.9649,0,2.8766,2.0355,0.0084
1.652,0,0,0,0,2.9655,0.1606,2.9655,0,2.8772,2.0333,0.0085
1.653,0,0,0,0,2.9667,0.1776,2.9667,0,2.8784,2.0314,0.0086
1.654,0,0,0,0,2.968,0.196,2.968,0,2.8796,2.0295,0.0087
1.655,0,0,0,0,2.9686,0.2158,2.9686,0,2.8802,2.0272,0.0088
1.656,0,0,0,0,2.9689,0.2371,2.9689,0,2.8805,2.0247,0.0089
1.657,0,0,0,0,2.9693,0.2599,2.9693,0,2.8809,2.0223,0.009
1.658,0,0,0,0,2.9697,0.2843,2.9697,0,2.8813,2.0199,0.0091
1.659,0,0,0,0,2.97,0.3104,2.97,0,2.8816,2.0173,0.0092
1.66,0,0,0,0,2.9705,0.3381,2.9705,0,2.8821,2.015,0.0093
1.661,0,0,0,0,2.9717,0.3675,2.9717,0,2.8832,2.0131,0.0094
1.662,0,0,0,0,2.9728,0.3988,2.9728,0,2.8843,2.0111,0.0095
1.663,0,0,0,0,2.9733,0.4316,2.9733,0,2.8848,2.0087,0.0096
1.664,0,0,0,0,2.9735,0.4662,2.9735,0,2.885,2.0062,0.0097
1.665,0,0,0,0,2.9739,0.5026,2.9739,0,2.8853,2.0037,0.0098
1.666,0,0,0,0,2.9742,0.5406,2.9742,0,2.8856,2.0012,0.0099
1.667,0,0,0,0,2.9744,0.5804,2.9744,0,2.8858,1.9986,0.01
1.668,0,0,0,0,2.9749,0.6219,2.9749,0,2.8863,1.9962,0.0101
1.669,0,0,0,0,2.9759,0.6651,2.9759,0,2.8873,1.9942,0.0102
1.67,0,0,0,0,2.977,0.71,2.977,0,2.8883,1.9922,0.0103
1.671,0,0,0,0,2.9774,0.7562,2.9774,0,2.8888,1.9898,0.0104
1.672,0,0,0,0,2.9776,0.8039,2.9776,0,2.8889,1.9872,0.0105
1.673,0,0,0,0,2.9778,0.8529,2.9778,0,2.8891,1.9846,0.0106
1.674,0,0,0,0,2.9781,0.9033,2.9781,0,2.8895,1.9821,0.0107
1.675,0,0,0,0,2.9784,0.9548,2.9784,0,2.8897,1.9796,0.0108
1.676,0,0,0,0,2.9787,1.0074,2.9787,0,2.89,1.9771,0.0109
1.677,0,0,0,0,2.979,1.061,2.979,0,2.8903,1.9745,0.0111
1.678,0,0,0,0,2.9792,1.1154,2.9792,0,2.8905,1.972,0.0112
1.679,0,0,0,0,2.9793,1.1705,2.9793,0,2.8906,1.9693,0.0113
1.68,0,0,0,0,2.9797,1.2262,2.9797,0,2.8909,1.9669,0.0114
1.681,0,0,0,0,2.9807,1.2827,2.9807,0,2.8919,1.9648,0.0115
1.682,0,0,0,0,2.9816,1.3395,2.9817,0,2.8929,1.9628,0.0116
1.683,0,0,0,0,2.982,1.3962,2.982,0,2.8933,1.9603,0.0117
1.684,0,0,0,0,2.9821,1.4527,2.9821,0,2.8933,1.9577,0.0118
1.685,0,0,0,0,2.9823,1.5092,2.9823,0,2.8935,1.9551,0.012
1.686,0,0,0,0,2.9825,1.5654,2.9826,0,2.8938,1.9525,0.0121
1.687,0,0,0,0,2.9828,1.6212,2.9828,0,2.894,1.95,0.0122
1.688,0,0,0,0,2.983,1.6764,2.983,0,2.8942,1.9474,0.0123
1.689,0,0,0,0,2.9832,1.7309,2.9832,0,2.8944,1.9449,0.0124
1.69,0,0,0,0,2.9834,1.7846,2.9835,0,2.8946,1.9423,0.0125
1.691,0,0,0,0,2.9836,1.8374,2.9837,0,2.8948,1.9397,0.0127
1.692,0,0,0,0,2.9838,1.889,2.9839,0,2.8951,1.9372,0.0128
1.693,0,0,0,0,2.984,1.9396,2.9842,0,2.8953,1.9346,0.0129
1.694,0,0,0,0,2.9842,1.9888,2.9843,0,2.8955,1.932,0.013
1.695,0,0,0,0,2.9842,2.0365,2.9844,0,2.8956,1.9294,0.0131
1.696,0,0,0,0,2.9845,2.0831,2.9848,0,2.8959,1.9269,0.0133
1.697,0,0,0,0,2.9855,2.1285,2.9858,0,2.8969,1.9249,0.0134
1.698,0,0,0,0,2.9864,2.1724,2.9868,0,2.8978,1.9228,0.0135
1.699,0,0,0,0,2.9867,2.2142,2.9871,0,2.8982,1.9203,0.0136
1.7,0,0,0,0,2.9867,2.2542,2.9872,0,2.8983,1.9177,0.0138
1.701,0,0,0,0,2.987,2.2927,2.9876,0,2.8987,1.9152,0.0139
1.702,0,0,0,0,2.9872,2.3294,2.988,0,2.899,1.9128,0.014
1.703,0,0,0,0,2.9873,2.3644,2.9883,0,2.8993,1.9103,0.0141
1.704,0,0,0,0,2.9877,2.3978,2.9888,0,2.8998,1.9079,0.0143
1.705,0,0,0,0,2.9887,2.43,2.99,0,2.901,1.906,0.0144
1.706,0,0,0,0,2.9896,2.4605,2.9912,0,2.9021,1.904,0.0145
1.707,0,0,0,0,2.9899,2.4888,2.9917,0,2.9027,1.9017,0.0147
1.708,0,0,0,0,2.9898,2.5152,2.992,0,2.9029,1.8992,0.0148
1.709,0,0,0,0,2.9898,2.5401,2.9924,0,2.9033,1.8967,0.0149
1.71,0,0,0,0,2.9898,2.5634,2.9928,0,2.9037,1.8943,0.0151
1.711,0,0,0,0,2.9897,2.5852,2.9933,0,2.9042,1.8919,0.0152
1.712,0,0,0,0,2.9894,2.6055,2.9937,0,2.9045,1.8895,0.0154
1.713,0,0,0,0,2.9891,2.6244,2.9941,0,2.9049,1.887,0.0155
1.714,0,0,0,0,2.9887,2.6419,2.9945,0,2.9053,1.8846,0.0156
1.715,0,0,0,0,2.9882,2.6581,2.995,0,2.9058,1.8822,0.0158
1.716,0,0,0,0,2.9875,2.673,2.9953,0,2.9061,1.8798,0.0159
1.717,0,0,0,0,2.9865,2.6866,2.9956,0,2.9064,1.8772,0.016
1.718,0,0,0,0,2.9856,2.6994,2.9961,0,2.9069,1.8749,0.0162
1.719,0,0,0,0,2.9851,2.7116,2.9973,0,2.908,1.8729,0.0163
1.72,0,0,0,0,2.9844,2.7229,2.9984,0,2.9091,1.871,0.0165
1.721,0,0,0,0,2.9829,2.7327,2.999,0,2.9097,1.8686,0.0166
1.722,0,0,0,0,2.9807,2.7413,2.9992,0,2.9099,1.8661,0.0168
1.723,0,0,0,0,2.9784,2.7492,2.9995,0,2.9102,1.8636,0.0169
1.724,0,0,0,0,2.9758,2.7565,2.9999,0,2.9106,1.8612,0.017
1.725,0,0,0,0,2.9728,2.763,3.0002,0,2.9109,1.8587,0.0172
1.726,0,0,0,0,2.9693,2.7688,3.0006,0,2.9112,1.8562,0.0173
1.727,0,0,0,0,2.9654,2.7741,3.0009,0,2.9115,1.8537,0.0175
1.728,0,0,0,0,2.9611,2.7788,3.0012,0,2.9119,1.8513,0.0176
1.729,0,0,0,0,2.9561,2.7831,3.0015,0,2.9121,1.8488,0.0178
1.73,0,0,0,0,2.9506,2.7869,3.0018,0,2.9124,1.8463,0.0179
1.731,0,0,0,0,2.9445,2.7903,3.0021,0,2.9127,1.8438,0.0181
1.732,0,0,0,0,2.9376,2.7933,3.0024,0,2.913,1.8413,0.0182
1.733,0,0,0,0,2.9299,2.7958,3.0025,0,2.9131,1.8387,0.0184
1.734,0,0,0,0,2.9216,2.7983,3.0029,0,2.9134,1.8363,0.0185
1.735,0,0,0,0,2.9131,2.8011,3.0038,0,2.9144,1.8342,0.0187
1.736,0,0,0,0,2.9037,2.8036,3.0048,0,2.9153,1.8321,0.0189
1.737,0,0,0,0,2.8927,2.8054,3.0052,0,2.9157,1.8297,0.019
1.738,0,0,0,0,2.8804,2.8066,3.0052,0,2.9157,1.827,0.0192
1.739,0,0,0,0,2.8671,2.8078,3.0053,0,2.9158,1.8244,0.0193
1.74,0,0,0,0,2.8528,2.8089,3.0055,0,2.916,1.8219,0.0195
1.741,0,0,0,0,2.8372,2.8098,3.0056,0,2.9161,1.8193,0.0196
1.742,0,0,0,0,2.8203,2.8106,3.0057,0,2.9161,1.8167,0.0198
1.743,0,0,0,0,2.8021,2.8113,3.0058,0,2.9162,1.8141,0.02
1.744,0,0,0,0,2.7825,2.8119,3.0058,0,2.9162,1.8115,0.0201
1.745,0,0,0,0,2.7614,2.8122,3.0057,0,2.9161,1.8088,0.0203
1.746,0,0,0,0,2.739,2.8127,3.0059,0,2.9162,1.8062,0.0204
1.747,0,0,0,0,2.7156,2.8138,3.0067,0,2.9169,1.8041,0.0206
1.748,0,0,0,0,2.6907,2.8147,3.0074,0,2.9175,1.8019,0.0208
1.749,0,0,0,0,2.6636,2.815,3.0075,0,2.9175,1.7993,0.0209
1.75,0,0,0,0,2.6346,2.815,3.0073,0,2.9172,1.7965,0.0211
1.751,0,0,0,0,2.6039,2.8149,3.007,0,2.9167,1.7937,0.0213
1.752,0,0,0,0,2.5716,2.8148,3.0067,0,2.9163,1.7909,0.0214
1.753,0,0,0,0,2.5376,2.8147,3.0065,0,2.9158,1.7881,0.0216
1.754,0,0,0,0,2.5018,2.8144,3.0061,0,2.9151,1.7853,0.0218
1.755,0,0,0,0,2.4642,2.814,3.0056,0,2.9141,1.7823,0.0219
1.756,0,0,0,0,2.4252,2.8139,3.0054,0,2.9133,1.7796,0.0221
1.757,0,0,0,0,2.385,2.8143,3.0057,0,2.913,1.7771,0.0223
1.758,0,0,0,0,2.3431,2.8146,3.006,0,2.9125,1.7747,0.0224
1.759,0,0,0,0,2.2992,2.8144,3.0058,0,2.9111,1.7719,0.0226
1.76,0,0,0,0,2.2535,2.8138,3.0051,0,2.9092,1.7689,0.0228
1.761,0,0,0,0,2.2064,2.8133,3.0046,0,2.9071,1.766,0.0229
1.762,0,0,0,0,2.1579,2.8129,3.0041,0,2.9047,1.7631,0.0231
1.763,0,0,0,0,2.108,2.8125,3.0036,0,2.9019,1.7602,0.0233
1.764,0,0,0,0,2.0569,2.812,3.0031,0,2.8985,1.7573,0.0234
1.765,0,0,0,0,2.0045,2.8115,3.0025,0,2.8946,1.7543,0.0236
1.766,0,0,0,0,1.9511,2.8109,3.0019,0,2.89,1.7514,0.0238
1.767,0,0,0,0,1.8967,2.8104,3.0014,0,2.8846,1.7485,0.024
1.768,0,0,0,0,1.8415,2.8099,3.0008,0,2.8783,1.7455,0.0241
1.769,0,0,0,0,1.7855,2.8093,3.0002,0,2.8711,1.7426,0.0243
